area,perimeter,inertia11,inertia12,inertia21,inertia22,x,y,density_around,area_around,N,NW,img
1.0,0.0,0.0,-0.0,-0.0,0.0,577.0,20.0,20.0,0.052,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,351.6666666666667,21.333333333333332,18.0,0.0656,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,428.0,21.0,19.0,0.0308,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,471.0,21.5,31.0,0.0556,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,282.6666666666667,22.666666666666668,12.0,0.032,75.0,265.0,58.0
40.0,30.727922061357855,3.174375,3.3231249999999997,3.3231249999999997,9.019375,390.225,26.325,16.0,0.0516,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,534.0,22.5,28.0,0.0576,75.0,265.0,58.0
8.0,7.414213562373095,0.609375,-0.140625,-0.140625,0.609375,590.125,22.875,30.0,0.0576,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,627.0,22.0,21.0,0.0332,75.0,265.0,58.0
9.0,8.242640687119284,0.54320987654321,0.14814814814814814,0.14814814814814814,0.8888888888888888,437.1111111111111,24.333333333333332,19.0,0.0396,75.0,265.0,58.0
5.0,5.207106781186548,0.56,0.12,0.12,0.24000000000000005,453.8,23.4,29.0,0.048,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,504.0,23.0,27.0,0.05,75.0,265.0,58.0
26.0,22.692388155425114,3.7352071005917153,-0.5887573964497042,-0.5887573964497042,2.390532544378698,41.26923076923077,26.384615384615383,13.0,0.03,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,483.0,24.0,26.0,0.0524,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,528.0,24.0,27.0,0.0684,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,546.0,24.0,28.0,0.0608,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,643.6666666666666,24.666666666666668,23.0,0.0328,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,55.5,25.0,13.0,0.0344,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,281.6666666666667,25.666666666666668,14.0,0.0252,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,314.0,25.0,20.0,0.0356,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,469.0,25.5,28.0,0.0668,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,506.0,25.5,23.0,0.0424,75.0,265.0,58.0
9.0,6.207106781186548,1.2839506172839505,-0.18518518518518517,-0.18518518518518517,0.6666666666666667,519.7777777777778,26.333333333333332,27.0,0.0444,75.0,265.0,58.0
5.0,5.414213562373095,0.56,0.44000000000000006,0.44000000000000006,0.56,172.2,27.2,9.0,0.0428,75.0,265.0,58.0
14.0,12.65685424949238,1.8163265306122447,-0.21428571428571427,-0.21428571428571427,0.8571428571428571,381.57142857142856,27.0,16.0,0.0428,75.0,265.0,58.0
4.0,3.2071067811865475,0.1875,-0.1875,-0.1875,0.6875,462.25,27.25,27.0,0.0492,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,552.0,26.0,33.0,0.0508,75.0,265.0,58.0
9.0,7.621320343559642,0.4444444444444444,0.07407407407407408,0.07407407407407408,1.1358024691358024,574.3333333333334,27.555555555555557,21.0,0.0448,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,620.0,26.5,22.0,0.0392,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,305.0,27.5,14.0,0.0264,75.0,265.0,58.0
32.0,23.035533905932738,6.0458984375,1.9794921875,1.9794921875,2.0224609375,324.78125,30.09375,16.0,0.05,75.0,265.0,58.0
4.0,4.0,0.25,-0.0,-0.0,0.25,360.5,27.5,16.0,0.046,75.0,265.0,58.0
10.0,9.242640687119284,0.89,0.26,0.26,0.8400000000000001,405.1,28.6,16.0,0.0532,75.0,265.0,58.0
8.0,7.82842712474619,0.9375,-0.25,-0.25,0.5,603.75,28.0,25.0,0.0572,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,78.0,28.0,16.0,0.0164,75.0,265.0,58.0
7.0,6.82842712474619,0.5714285714285714,-0.0,-0.0,0.48979591836734687,254.0,28.714285714285715,10.0,0.038,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,337.0,28.0,17.0,0.0688,75.0,265.0,58.0
10.0,9.035533905932738,0.6900000000000001,-0.51,-0.51,1.29,21.1,30.9,10.0,0.0276,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,227.5,29.0,13.0,0.0424,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,267.3333333333333,29.666666666666668,12.0,0.0248,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,515.0,29.5,26.0,0.0408,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,98.0,30.5,14.0,0.0244,75.0,265.0,58.0
8.0,8.414213562373096,0.25,-0.25,-0.25,1.5,450.5,32.0,32.0,0.048,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,539.0,30.0,32.0,0.0444,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,608.0,30.0,24.0,0.0464,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,642.6666666666666,30.666666666666668,30.0,0.0344,75.0,265.0,58.0
4.0,4.0,0.25,-0.0,-0.0,0.25,132.5,31.5,12.0,0.038,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,435.3333333333333,31.666666666666668,19.0,0.0396,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,459.6666666666667,31.666666666666668,28.0,0.0324,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,488.0,31.0,32.0,0.0392,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,568.0,31.0,26.0,0.0492,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,570.0,31.0,27.0,0.0496,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,274.6666666666667,32.666666666666664,10.0,0.018,75.0,265.0,58.0
10.0,8.82842712474619,0.6,0.3,0.3,1.05,299.0,33.5,16.0,0.0388,75.0,265.0,58.0
14.0,12.242640687119284,2.780612244897959,0.5714285714285714,0.5714285714285714,0.5714285714285714,480.92857142857144,33.0,30.0,0.0336,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,503.6666666666667,32.333333333333336,29.0,0.0264,75.0,265.0,58.0
8.0,8.414213562373096,1.5,-0.0,-0.0,0.234375,559.0,32.375,26.0,0.0648,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,600.0,32.0,22.0,0.042,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,610.0,32.0,22.0,0.0392,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,638.5,32.0,23.0,0.0268,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,27.333333333333332,33.333333333333336,14.0,0.0284,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,48.0,33.0,12.0,0.04,75.0,265.0,58.0
6.0,6.207106781186548,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.47222222222222215,144.0,33.833333333333336,13.0,0.0348,75.0,265.0,58.0
7.0,6.414213562373095,0.8163265306122448,0.5102040816326531,0.5102040816326531,0.6938775510204083,343.57142857142856,34.142857142857146,20.0,0.0508,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,468.5,33.0,31.0,0.0632,75.0,265.0,58.0
3.0,1.2071067811865475,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.22222222222222224,645.0,33.666666666666664,24.0,0.0416,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,437.0,34.0,20.0,0.0304,75.0,265.0,58.0
15.0,12.485281374238571,1.848888888888889,-0.06222222222222222,-0.06222222222222222,0.7822222222222222,521.4666666666667,35.86666666666667,22.0,0.0544,75.0,265.0,58.0
4.0,4.0,0.25,-0.0,-0.0,0.25,116.5,35.5,18.0,0.0236,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,313.6666666666667,35.666666666666664,13.0,0.0432,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,386.5,35.0,15.0,0.0488,75.0,265.0,58.0
12.0,10.449747468305832,1.3541666666666667,-0.875,-0.875,1.25,571.75,36.5,33.0,0.066,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,489.0,36.5,25.0,0.0464,75.0,265.0,58.0
13.0,12.035533905932738,1.0177514792899407,-0.44378698224852076,-0.44378698224852076,1.4792899408284026,533.5384615384615,38.46153846153846,25.0,0.0792,75.0,265.0,58.0
6.0,5.0,0.22222222222222224,-0.22222222222222224,-0.22222222222222224,1.138888888888889,591.3333333333334,37.833333333333336,26.0,0.0636,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,603.0,36.0,23.0,0.048,75.0,265.0,58.0
6.0,6.414213562373095,0.5555555555555555,0.05555555555555556,0.05555555555555556,0.47222222222222227,92.33333333333333,39.166666666666664,17.0,0.0228,75.0,265.0,58.0
11.0,9.65685424949238,0.9752066115702479,-0.35537190082644626,-0.35537190082644626,0.8760330578512397,204.45454545454547,39.81818181818182,11.0,0.0364,75.0,265.0,58.0
5.0,4.207106781186548,0.24000000000000005,-0.36,-0.36,1.0400000000000003,443.4,39.6,28.0,0.0548,75.0,265.0,58.0
18.0,13.414213562373096,1.2376543209876543,-0.2469135802469136,-0.2469135802469136,1.7283950617283952,467.6111111111111,39.77777777777778,35.0,0.0576,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,539.0,38.5,24.0,0.068,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,639.0,38.0,27.0,0.0364,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,641.5,38.0,24.0,0.036,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,84.5,39.0,17.0,0.0204,75.0,265.0,58.0
23.0,16.242640687119284,2.1625708884688093,0.6068052930056711,0.6068052930056711,1.9924385633270323,249.47826086956522,41.08695652173913,9.0,0.0336,75.0,265.0,58.0
12.0,9.621320343559642,1.7430555555555554,0.10416666666666664,0.10416666666666664,0.5208333333333334,348.9166666666667,39.75,17.0,0.042,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,353.0,39.0,18.0,0.0468,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,493.0,39.0,32.0,0.0508,75.0,265.0,58.0
18.0,13.82842712474619,1.3487654320987654,0.08950617283950617,0.08950617283950617,1.7191358024691354,554.6111111111111,41.05555555555556,30.0,0.052,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,122.5,40.0,13.0,0.046,75.0,265.0,58.0
9.0,7.0,0.9876543209876544,-0.9506172839506173,-0.9506172839506173,1.8024691358024694,199.88888888888889,42.55555555555556,16.0,0.038,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,217.33333333333334,40.666666666666664,14.0,0.0316,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,399.3333333333333,40.666666666666664,16.0,0.0652,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,449.0,40.0,29.0,0.0536,75.0,265.0,58.0
7.0,6.82842712474619,0.4897959183673469,-0.0,-0.0,0.5714285714285714,452.7142857142857,41.0,25.0,0.0552,75.0,265.0,58.0
4.0,4.414213562373095,0.25,-0.25,-0.25,0.5,543.5,41.0,30.0,0.062,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,600.3333333333334,40.666666666666664,22.0,0.0468,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,648.0,40.5,26.0,0.0412,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,10.0,41.5,15.0,0.0292,75.0,265.0,58.0
8.0,8.621320343559642,0.359375,0.25,0.25,1.5,35.125,43.0,14.0,0.026,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,73.0,41.5,14.0,0.0152,75.0,265.0,58.0
22.0,16.65685424949238,1.3553719008264462,-0.008264462809917349,-0.008264462809917349,2.8780991735537187,141.9090909090909,44.59090909090909,15.0,0.0468,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,239.0,41.0,11.0,0.0384,75.0,265.0,58.0
3.0,1.0,0.0,-0.0,-0.0,0.6666666666666666,539.0,42.0,19.0,0.048,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,100.0,42.5,17.0,0.032,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,112.0,42.0,16.0,0.034,75.0,265.0,58.0
11.0,8.414213562373096,0.5454545454545454,-0.5454545454545454,-0.5454545454545454,1.8181818181818181,189.0,44.0,10.0,0.0416,75.0,265.0,58.0
7.0,7.207106781186548,0.2448979591836735,0.12244897959183672,0.12244897959183672,1.0612244897959184,437.57142857142856,43.714285714285715,22.0,0.0512,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,461.0,42.0,20.0,0.0532,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,78.0,43.5,16.0,0.0172,75.0,265.0,58.0
15.0,12.65685424949238,1.422222222222222,1.4666666666666666,1.4666666666666666,2.5066666666666664,469.6666666666667,45.6,33.0,0.0276,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,537.0,43.0,27.0,0.02,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,546.0,43.0,29.0,0.0356,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,85.0,44.5,16.0,0.0172,75.0,265.0,58.0
18.0,13.65685424949238,1.5432098765432098,0.10493827160493827,0.10493827160493827,1.3858024691358024,218.88888888888889,46.05555555555556,14.0,0.0316,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,303.0,44.0,13.0,0.034,75.0,265.0,58.0
10.0,8.82842712474619,0.6,-0.3,-0.3,1.05,315.0,45.5,23.0,0.0344,75.0,265.0,58.0
4.0,4.0,0.25,-0.0,-0.0,0.25,489.5,44.5,35.0,0.034,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,57.0,45.0,20.0,0.0276,75.0,265.0,58.0
3.0,1.0,0.6666666666666666,-0.0,-0.0,0.0,162.0,45.0,11.0,0.0324,75.0,265.0,58.0
5.0,5.207106781186548,0.56,0.12,0.12,0.24000000000000005,279.8,45.4,13.0,0.0248,75.0,265.0,58.0
8.0,8.414213562373096,0.234375,-0.0,-0.0,1.5,367.375,47.0,18.0,0.0364,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,480.0,45.0,29.0,0.068,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,526.0,45.0,23.0,0.0404,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,534.0,45.5,30.0,0.0412,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,561.0,45.0,27.0,0.054,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,599.6666666666666,45.333333333333336,19.0,0.0448,75.0,265.0,58.0
5.0,5.207106781186548,0.24000000000000005,-0.12,-0.12,0.56,123.4,47.2,16.0,0.022,75.0,265.0,58.0
13.0,10.82842712474619,0.8994082840236686,-0.5680473372781065,-0.5680473372781065,1.5976331360946743,359.84615384615387,47.69230769230769,15.0,0.0596,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,453.0,46.0,27.0,0.0392,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,482.0,46.0,29.0,0.0492,75.0,265.0,58.0
20.0,17.071067811865476,1.5100000000000002,0.82,0.82,2.74,590.3,48.4,25.0,0.036,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,639.0,46.0,14.0,0.02,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,643.0,46.0,24.0,0.0256,75.0,265.0,58.0
5.0,5.656854249492381,0.4,-0.0,-0.0,0.4,38.0,48.0,11.0,0.026,75.0,265.0,58.0
4.0,4.621320343559642,0.1875,-0.0,-0.0,0.5,192.25,48.0,13.0,0.042,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,269.3333333333333,47.666666666666664,14.0,0.0292,75.0,265.0,58.0
10.0,10.414213562373096,0.49000000000000005,-0.5700000000000001,-0.5700000000000001,2.8099999999999996,327.9,49.7,19.0,0.0596,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,374.0,47.5,17.0,0.0488,75.0,265.0,58.0
7.0,6.035533905932738,0.9795918367346939,0.16326530612244897,0.16326530612244897,0.40816326530612246,234.14285714285714,49.142857142857146,14.0,0.034,75.0,265.0,58.0
14.0,14.65685424949238,3.6377551020408165,0.32142857142857145,0.32142857142857145,0.5357142857142857,541.9285714285714,49.5,32.0,0.068,75.0,265.0,58.0
4.0,4.621320343559642,0.1875,-0.0,-0.0,0.5,563.25,49.0,21.0,0.0492,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,136.5,49.0,12.0,0.0296,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,224.5,49.0,13.0,0.0384,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,319.5,49.0,17.0,0.0464,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,399.0,49.0,16.0,0.052,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,496.0,49.0,30.0,0.0284,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,152.0,50.0,15.0,0.0384,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,403.0,50.0,17.0,0.0548,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,469.0,50.0,29.0,0.0396,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,488.3333333333333,50.333333333333336,23.0,0.0308,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,525.0,50.0,21.0,0.0428,75.0,265.0,58.0
4.0,4.621320343559642,0.5,-0.0,-0.0,0.1875,205.0,51.25,18.0,0.0336,75.0,265.0,58.0
7.0,6.82842712474619,0.5714285714285714,-0.0,-0.0,0.489795918367347,424.0,52.285714285714285,20.0,0.0336,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,438.0,51.0,19.0,0.0376,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,601.6666666666666,51.666666666666664,21.0,0.0332,75.0,265.0,58.0
15.0,12.242640687119284,1.1733333333333333,-0.32,-0.32,1.3155555555555556,646.4,52.86666666666667,26.0,0.0372,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,188.0,52.0,11.0,0.0448,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,349.0,52.5,19.0,0.0624,75.0,265.0,58.0
4.0,4.0,0.25,-0.0,-0.0,0.25,389.5,52.5,16.0,0.0552,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,16.0,53.0,15.0,0.03,75.0,265.0,58.0
8.0,8.242640687119286,0.9375,0.46875,0.46875,0.609375,41.25,53.875,14.0,0.0228,75.0,265.0,58.0
11.0,11.449747468305834,0.7438016528925622,-0.6363636363636364,-0.6363636363636364,2.0,157.72727272727272,55.0,16.0,0.0464,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,240.0,53.0,17.0,0.028,75.0,265.0,58.0
15.0,13.242640687119286,1.04,0.8,0.8,2.2666666666666666,352.6,56.0,18.0,0.052,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,522.0,53.0,22.0,0.0392,75.0,265.0,58.0
10.0,8.82842712474619,0.6,-0.3,-0.3,1.05,631.0,54.5,22.0,0.0472,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,636.0,53.5,25.0,0.0412,75.0,265.0,58.0
7.0,7.207106781186548,0.24489795918367346,0.12244897959183673,0.12244897959183673,1.0612244897959184,10.428571428571429,55.285714285714285,15.0,0.036,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,49.5,54.0,14.0,0.0276,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,122.0,54.0,14.0,0.0408,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,224.5,54.0,15.0,0.046,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,326.0,54.0,20.0,0.0464,75.0,265.0,58.0
7.0,6.414213562373095,0.8163265306122449,-0.5102040816326531,-0.5102040816326531,0.6938775510204083,408.42857142857144,55.142857142857146,18.0,0.0624,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,567.0,54.0,24.0,0.0544,75.0,265.0,58.0
26.0,20.449747468305834,3.7174556213017755,-0.9245562130177516,-0.9245562130177516,2.534023668639053,136.8846153846154,58.34615384615385,12.0,0.0452,75.0,265.0,58.0
5.0,5.207106781186548,0.24000000000000005,0.12,0.12,0.56,450.4,56.8,19.0,0.0556,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,541.0,56.0,30.0,0.048,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,244.33333333333334,57.333333333333336,14.0,0.0308,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,569.0,57.0,30.0,0.0592,75.0,265.0,58.0
3.0,1.0,0.6666666666666666,-0.0,-0.0,0.0,604.0,57.0,29.0,0.0484,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,28.0,58.5,13.0,0.0268,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,430.6666666666667,58.333333333333336,27.0,0.0548,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,458.0,58.0,34.0,0.0612,75.0,265.0,58.0
10.0,9.035533905932738,0.61,-0.13,-0.13,1.29,489.3,59.9,31.0,0.0372,75.0,265.0,58.0
5.0,3.2071067811865475,1.04,-0.64,-0.64,0.6399999999999999,494.6,58.6,26.0,0.0456,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,463.0,59.0,33.0,0.0512,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,484.5,59.0,31.0,0.0548,75.0,265.0,58.0
7.0,6.207106781186548,1.1428571428571428,-0.0,-0.0,0.40816326530612246,584.0,60.142857142857146,27.0,0.052,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,647.0,59.0,26.0,0.0408,75.0,265.0,58.0
2.0,0.0,0.25,-0.25,-0.25,0.25,328.5,60.5,21.0,0.0516,75.0,265.0,58.0
16.0,12.48528137423857,1.33984375,-0.0859375,-0.0859375,1.234375,399.6875,61.875,17.0,0.0588,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,425.0,60.0,22.0,0.0652,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,56.0,61.0,16.0,0.0352,75.0,265.0,58.0
12.0,8.414213562373096,0.9722222222222222,-0.7916666666666666,-0.7916666666666666,1.8541666666666667,406.8333333333333,63.75,16.0,0.0812,75.0,265.0,58.0
1.0,0.0,0.0,-0.0,-0.0,0.0,420.0,61.0,18.0,0.0484,75.0,265.0,58.0
11.0,10.242640687119286,1.471074380165289,0.4793388429752065,0.4793388429752065,0.6280991735537189,147.72727272727272,62.90909090909091,14.0,0.0384,75.0,265.0,58.0
9.0,8.242640687119284,0.8888888888888888,-0.14814814814814814,-0.14814814814814814,0.54320987654321,320.6666666666667,63.111111111111114,16.0,0.0412,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,519.3333333333334,62.333333333333336,23.0,0.0312,75.0,265.0,58.0
4.0,4.0,0.25,-0.0,-0.0,0.25,51.5,63.5,13.0,0.0224,75.0,265.0,58.0
5.0,5.621320343559642,0.56,-0.2,-0.2,0.4,102.2,64.0,17.0,0.034,75.0,265.0,58.0
8.0,7.0,0.234375,0.234375,0.234375,1.734375,377.625,65.375,19.0,0.0512,75.0,265.0,58.0
8.0,8.242640687119286,0.609375,-0.46875,-0.46875,0.9375,394.125,64.25,18.0,0.0768,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,562.5,63.0,27.0,0.062,75.0,265.0,58.0
27.0,18.48528137423857,2.8395061728395063,-1.4732510288065843,-1.4732510288065843,2.4718792866941013,79.44444444444444,66.51851851851852,13.0,0.0304,75.0,265.0,58.0
8.0,6.0,0.6875,0.375,0.375,1.0,121.25,66.0,16.0,0.0428,75.0,265.0,58.0
2.0,0.0,0.0,-0.0,-0.0,0.25,212.0,64.5,14.0,0.0472,75.0,265.0,58.0
14.0,12.035533905932738,1.2295918367346936,-0.7346938775510203,-0.7346938775510203,1.5510204081632655,236.64285714285714,65.85714285714286,15.0,0.0364,75.0,265.0,58.0
2.0,0.0,0.25,-0.0,-0.0,0.0,359.5,64.0,14.0,0.042,75.0,265.0,58.0
16.0,12.242640687119284,3.109375,-0.8203125,-0.8203125,0.83984375,387.375,65.3125,17.0,0.066,75.0,265.0,58.0
5.0,5.207106781186548,0.56,0.12,0.12,0.24000000000000005,478.8,64.4,31.0,0.0408,75.0,265.0,58.0
13.0,11.65685424949238,1.3136094674556213,-0.23076923076923078,-0.23076923076923078,1.0769230769230769,22.615384615384617,67.0,15.0,0.0404,75.0,265.0,58.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,138.33333333333334,65.33333333333333,14.0,0.0424,75.0,265.0,58.0
8.0,7.414213562373095,0.609375,-0.140625,-0.140625,0.609375,447.875,66.125,20.0,0.0432,75.0,265.0,58.0
